"title","tenant","room","Date","Created Date","isPaid","amount","Paidat","receipturl","invoiceid","ID","invoiceurl","property","tenancy","type","Accountid","Productid","referenceid","Bukku_invoice_id","Updated Date","Owner","client"
"November - Aliff Residences B-13-07 Small Room - Rental Income","2a3caf83-9a43-4be8-b1d3-3c1d2e157107","145d627f-4bee-40e1-8a73-81d8f9f5b5e8",2025-11-01T00:00:00Z,2025-09-22T09:16:04Z,true,350,2025-11-04T10:01:53Z,"https://colivingmanagement.bukku.my/l/cll3PUZdLE","IV-01234","0c6872a8-17cd-4024-806c-9a94623c5b7e","https://colivingmanagement.bukku.my/l/bT-iLP1Ol7","31e9f13e-8494-4000-bee6-85306326a98a","c4f83a01-4d1c-4dba-9762-82beecd6faad","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhkef4or",7139,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Mar 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","d0714604-bd16-4a15-be55-ba4710365a7b","aac82a5e-a744-4aa0-b820-68fbba9f3853",2026-03-01T00:00:00Z,2025-12-30T03:36:05Z,,600,,,"IV-02537","0c744476-a40a-4423-9acd-986c708160dd","https://colivingmanagement.bukku.my/l/cMwXOEQFEW","2cf0712d-2d16-4843-b80e-a2b438b20421","007309b7-1086-430f-bc4b-bcb7c005224a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10360,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","2bd12606-e435-4679-a34f-8f928229309c","24dff256-86c4-4fbf-8ad1-9027dd044b38",2025-10-01T00:00:00Z,2025-09-14T15:20:28Z,true,2400,2025-10-10T23:27:44Z,"https://colivingmanagement.bukku.my/l/b-HDcdqqgF","IV-00892","0d757a64-c548-40ee-a9e9-38b1ef90423e","https://colivingmanagement.bukku.my/l/dFwWHo9vim","f18c6f5a-eccf-4af8-9334-721d98013a6d","b3d7164c-e69e-4992-8b83-cc6df81b610f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mglh5r2r",6703,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Jalan Kuning Jalan Kuning Master Room 1 - Rental Income","a4b383a8-6ff0-457c-bb10-a5f872fbd5b3","6b4a6637-2dbf-4913-9512-6b06abbafabd",2025-12-01T04:00:00Z,2025-11-07T07:28:57Z,true,600,2025-11-26T02:06:56Z,"https://colivingmanagement.bukku.my/l/bRdIThusyS","IV-02445","0da0f9fc-7c86-4070-9d13-46dedafacaf6","https://colivingmanagement.bukku.my/l/aPipoEFaL4","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","e32cc057-6fb0-48b1-89db-543cc21af02d","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mifd5cl1",10208,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October - Paragon Suite A-29-05 Master Room 1 - Deposit","1827421c-0998-471d-80f4-23f15324cc33","556f351c-b732-4a26-8ff9-62bb63c1a790",2025-10-28T16:00:00Z,2025-10-29T09:17:10Z,true,1500,2025-10-29T11:10:31Z,"https://colivingmanagement.bukku.my/l/cHQGwhkW8K","IV-02115","0db00b70-c0af-4936-88a8-efb3c7f91ad7","https://colivingmanagement.bukku.my/l/al8TW9IVdw","5981792a-cba0-4215-b391-e6c352f3f3bb","ac846302-d3cd-4a8e-93ef-2412aeb45049","d3f72d51-c791-4ef0-aeec-3ed1134e5c86",52,2,"RC-mhbuevxm",9558,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May 2026 - Rental Income","548f3c5f-ab09-40e3-b124-8d2c68f4e84d","d1b8aa52-af7e-4ce4-bc49-86608d903006",2026-05-01T00:00:00Z,2025-09-14T15:20:18Z,,2150,,,"IV-00987","0ee072ad-ec64-422d-99f0-e9cef4477756","https://colivingmanagement.bukku.my/l/a6jl0UL8iX","1119da1b-7b56-4b65-9ca1-800757e29764","27d5f5f4-ab6e-4708-9f80-7b26525b485b","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6798,2026-02-26T07:45:44Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","2f4cab78-a2d6-4450-bfbe-34498457861b","7d9bce87-7336-456c-b6ba-1819303bfb35",2025-10-01T00:00:00Z,2025-12-23T05:10:58Z,true,1700,,"https://colivingmanagement.bukku.my/l/cCtGuyqVb_","IV-00941","0f23cba7-d282-41ad-adad-7603664d4e60","https://colivingmanagement.bukku.my/l/byUeK8aeTl","ab2f9b6a-402a-4593-a939-f306dc976067","be871d4a-6d99-4454-930b-986016d9565e","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mher2n06",6752,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Aliff Residences B-13-07 Standard Room - Rental Income","17e79a3f-e22b-4ef7-b538-76e2ba20c046","2e296b44-c922-40cf-a3d9-e756cff640b1",2026-02-01T00:00:00Z,2025-10-06T02:25:18Z,true,700,2026-01-03T16:06:16Z,"https://colivingmanagement.bukku.my/l/cV9Z6IFUCA","IV-01698","101f2a6a-a5e7-4d56-8fd9-fefb76463c8d","https://colivingmanagement.bukku.my/l/deOTDAldZV","31e9f13e-8494-4000-bee6-85306326a98a","4f914820-9400-48a5-9527-f21c87552cbe","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjyhtr9x",7877,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"August 2026 - Rental Income","54a8ad5a-d9aa-4d23-9acd-e94f9bae36e0","2ba14071-ea05-4f99-ae21-9a2870703b47",2026-08-01T00:00:00Z,2025-09-14T15:20:29Z,,900,,,"IV-01049","1036e3a4-dfce-4e2b-a6e6-1dd2202ee96b","https://colivingmanagement.bukku.my/l/dClS1lE7n2","4155d4f3-9438-448a-8c5e-d49dd1272646","3e1b6a48-81e2-446f-8664-6ecc89918f81","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6860,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B1-22-09 Standard Room - Agreement Fees","5309793c-9075-4a5a-9c7a-dfdfaba51325","b3d28e78-dba9-41a9-8836-2212a784b1ae",2025-12-22T16:00:00Z,2025-12-22T12:56:16Z,true,250,2025-12-23T05:37:11Z,"https://colivingmanagement.bukku.my/l/chkt--je8V","IV-02438","1041dbf3-499f-4e5f-a91e-36376bf4d9b0","https://colivingmanagement.bukku.my/l/dJrpgl4ENr","2cf0712d-2d16-4843-b80e-a2b438b20421","6725ce70-b46b-4394-bead-75c2731380a6","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mji0wgrv",10200,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Meridin Bayvue B1-10-05 Master Room - Rental Income","acd1c031-63a5-49e7-b384-14f2a60afae0","7e68c424-aa3d-4ef6-bdd2-b6e4b0b621f6",2026-02-01T04:00:00Z,2025-10-30T04:17:59Z,true,800,2026-02-01T11:53:44Z,"https://colivingmanagement.bukku.my/l/cyIIA6qhDc","IV-02455","10709c6f-d371-4bca-9e5d-909b661f9b80","https://colivingmanagement.bukku.my/l/b-3DtVnIpr","beaf7c8c-e161-4e8f-b30e-376c0d94be25","26e78ff1-68a4-43bc-a855-7516a19b4c64","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-ml3olrj2",10230,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Mar 2026 - Meridin Bayvue B2-19-12 Small Room - Deposit","0d0a8352-64c4-431c-ac5a-15554e4257e1","cfa07d63-8e83-45d4-a49d-98d5f97d3e89",2026-03-08T16:00:00Z,2026-02-10T10:50:52Z,true,600,2026-02-16T08:41:31Z,"https://colivingmanagement.bukku.my/l/aEoaNXYryH","IV-02752","108ae04a-1e5a-4640-a626-59961490cefc","https://colivingmanagement.bukku.my/l/d5B-v0d6Ya","4155d4f3-9438-448a-8c5e-d49dd1272646","df32c93c-e9dd-47e0-84c1-da495b462484","d3f72d51-c791-4ef0-aeec-3ed1134e5c86",52,2,"RC-mloxc4ma",10768,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Nov 2026 - Aliff Residences B-13-07 Balcony Room - Rental Income","75ba6573-100f-4c38-b96e-3a373fb01297","c75e4df9-f851-4a31-a97c-d85f591b741d",2026-11-01T00:00:00Z,2026-02-04T10:45:47Z,,650,,,"IV-02709","11155667-2fc8-4a59-86ca-8e4138bac6f5","https://colivingmanagement.bukku.my/l/d7lTsjRW-1","31e9f13e-8494-4000-bee6-85306326a98a","5c115105-8f6e-43d3-b848-c33628b1692f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10676,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Tri Tower A-18-03 Balcony Room - Rental Income","5514b813-b6b1-4289-95af-0591dbb82bcd","b0750e3c-4615-4b18-912d-05325a97ea34",2026-05-01T00:00:00Z,2025-12-02T08:16:25Z,,1100,,,"IV-02324","1165eafe-aed2-4eb8-a2ca-5f2065d8100c","https://colivingmanagement.bukku.my/l/b3orGBeT3W","1119da1b-7b56-4b65-9ca1-800757e29764","00a16fdb-fb79-4a4b-b9ca-6addd64b04ff","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9961,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Meridin Bayvue B2-19-12 Small Room - Rental Income","6d386287-5491-484c-88cf-3877890cf838","cfa07d63-8e83-45d4-a49d-98d5f97d3e89",2026-01-01T00:00:00Z,2025-10-02T03:51:55Z,true,600,2025-10-04T00:26:23Z,"https://colivingmanagement.bukku.my/l/btWC620vum","IV-01627","12468efd-32c2-448c-8174-27c0e2508f23","https://colivingmanagement.bukku.my/l/b3TWEDFlCF","4155d4f3-9438-448a-8c5e-d49dd1272646","a6a7142a-219c-4f8f-8315-9cda36e3d838","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mgbiyyhi",7780,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Paragon Suite A-18-05 Master Room 1 - Rental Income","6cbf2efe-fb21-480d-9f52-326a2756c5b6","095bce46-e254-4805-9765-a7d9fbc92d05",2026-02-01T00:00:00Z,2025-11-27T07:28:59Z,true,1400,2026-02-03T05:47:45Z,"https://colivingmanagement.bukku.my/l/bxSSBWQpTI","IV-02282","12475fec-5219-442f-9aed-389a5407f7f8","https://colivingmanagement.bukku.my/l/b6DZYB7VsL","ab2f9b6a-402a-4593-a939-f306dc976067","cf3b27d1-9552-4154-9bb7-398d80620c8f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-ml66cd0o",9879,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Meridin Bayvue B2-19-12 Standard Room - Owner Comission","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405","2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4",2026-02-01T00:00:00Z,2025-12-24T03:30:47Z,true,600,,,"IV-02515","137474b8-327f-4568-807d-1c7660126924","https://colivingmanagement.bukku.my/l/chi83rSxpD","4155d4f3-9438-448a-8c5e-d49dd1272646","f57ede7f-8ea6-4f04-891d-e5cc05a99719","86da59c0-992c-4e40-8efd-9d6d793eaf6a",64,11,,10321,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July 2026 - Rental Income","782af970-3f7b-4206-bbb6-79daa4a25346","1c007afd-735e-4e70-b7e4-0d849b2efceb",2026-07-01T00:00:00Z,2025-09-14T15:20:36Z,,700,,,"IV-01054","1387f985-5f6b-4b5c-841b-4a367da9b22a","https://colivingmanagement.bukku.my/l/buiqouFmpy","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","917b3154-a042-4f26-8c55-2d377fb5ac77","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6865,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jun 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","d0714604-bd16-4a15-be55-ba4710365a7b","aac82a5e-a744-4aa0-b820-68fbba9f3853",2026-06-01T00:00:00Z,2025-12-30T03:36:05Z,,600,,,"IV-02540","13af66cd-8659-4839-a67b-ae932b4df471","https://colivingmanagement.bukku.my/l/aaMnpioLEv","2cf0712d-2d16-4843-b80e-a2b438b20421","007309b7-1086-430f-bc4b-bcb7c005224a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10363,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Aliff Residences B-13-07 Small Room - Rental Income","2a3caf83-9a43-4be8-b1d3-3c1d2e157107","145d627f-4bee-40e1-8a73-81d8f9f5b5e8",2026-02-01T00:00:00Z,2025-09-22T09:16:04Z,true,350,2026-02-12T02:15:59Z,"https://colivingmanagement.bukku.my/l/bQ1aWwMFBv","IV-01237","14710011-1702-4255-b5bd-718c2543e4ea","https://colivingmanagement.bukku.my/l/ccjYIq487G","31e9f13e-8494-4000-bee6-85306326a98a","c4f83a01-4d1c-4dba-9762-82beecd6faad","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mlitt3v8",7142,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","110f78b6-e7ca-48e0-9c21-258bbf7722a2","72032423-01cb-41b2-91e5-75d44fb90541",2025-11-01T00:00:00Z,2025-09-14T15:19:49Z,true,600,2025-11-26T04:27:58Z,"https://colivingmanagement.bukku.my/l/cHL0bApU3d","IV-00757","14e7e101-5d8e-47b7-b2da-74e8239b55e3","https://colivingmanagement.bukku.my/l/avT3A8UOil","beaf7c8c-e161-4e8f-b30e-376c0d94be25","1f909c91-f820-49a3-8cda-97a942b07ad6","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mifi5ce8",6568,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","b70b097a-6c8d-4923-9550-d0345c2beae0","9a822793-c475-4a06-9ac5-8bbdacd6485e",2025-12-01T00:00:00Z,2025-09-14T15:20:22Z,true,500,2025-11-29T19:30:00Z,"https://colivingmanagement.bukku.my/l/dbCxdcOV_5","IV-00907","15282ce3-39da-4754-b665-f4a6d9c40cd4","https://colivingmanagement.bukku.my/l/dNNGJDZiVq","2cf0712d-2d16-4843-b80e-a2b438b20421","83c93205-fe3a-4171-85ee-317d3fbc785f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mikopowu",6718,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B1-10-05 Master Room - Agreement Fees","acd1c031-63a5-49e7-b384-14f2a60afae0","7e68c424-aa3d-4ef6-bdd2-b6e4b0b621f6",2025-12-01T00:00:00Z,2025-10-30T04:17:59Z,true,250,2025-12-01T09:40:06Z,"https://colivingmanagement.bukku.my/l/aGyxLWa6Ri","IV-02446","158e0c31-f917-4268-bdf4-d82de7a4b3ab","https://colivingmanagement.bukku.my/l/cYo05fgWUa","beaf7c8c-e161-4e8f-b30e-376c0d94be25","26e78ff1-68a4-43bc-a855-7516a19b4c64","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mimyhnti",10215,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Apr 2026 - Aliff Residences B-13-07 Balcony Room - Rental Income","75ba6573-100f-4c38-b96e-3a373fb01297","c75e4df9-f851-4a31-a97c-d85f591b741d",2026-04-01T00:00:00Z,2026-02-04T10:45:47Z,,650,,,"IV-02702","15968ee7-ab2b-4cb3-9b82-3514bf86259c","https://colivingmanagement.bukku.my/l/bJHpqBhjmQ","31e9f13e-8494-4000-bee6-85306326a98a","5c115105-8f6e-43d3-b848-c33628b1692f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10669,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","54a8ad5a-d9aa-4d23-9acd-e94f9bae36e0","2ba14071-ea05-4f99-ae21-9a2870703b47",2025-12-01T00:00:00Z,2025-09-14T15:20:29Z,true,900,2025-11-29T23:07:35Z,"https://colivingmanagement.bukku.my/l/adkK1XajPm","IV-00940","15d0a818-2bd7-432b-8827-f8e1708ddc3c","https://colivingmanagement.bukku.my/l/blAGEZGjY2","4155d4f3-9438-448a-8c5e-d49dd1272646","3e1b6a48-81e2-446f-8664-6ecc89918f81","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mikwgxtj",6751,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2026 - Rental Income","2bd12606-e435-4679-a34f-8f928229309c","24dff256-86c4-4fbf-8ad1-9027dd044b38",2026-10-01T00:00:00Z,2025-09-14T15:20:28Z,,2400,,,"IV-01061","15fc9418-bf5b-4a3c-9f0f-347524103ea4","https://colivingmanagement.bukku.my/l/bG1_kQm5Ai","f18c6f5a-eccf-4af8-9334-721d98013a6d","b3d7164c-e69e-4992-8b83-cc6df81b610f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6872,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","505cbb9a-adba-4f14-85e8-49b5401d4bf4","d1f5d149-9be5-4d99-902e-6919a4901563",2025-10-01T00:00:00Z,2025-09-14T15:20:23Z,true,1200,2025-10-01T09:00:16Z,"https://colivingmanagement.bukku.my/l/dgErwRB2U6","IV-01086","16144a1a-eb66-4c6e-8d24-05955f5b0980","https://colivingmanagement.bukku.my/l/dwheih5PsO","ab2f9b6a-402a-4593-a939-f306dc976067","572cfbb8-56e9-4ceb-a011-559fe34ccc5f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg7qdun4",6897,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Oct 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","d0714604-bd16-4a15-be55-ba4710365a7b","aac82a5e-a744-4aa0-b820-68fbba9f3853",2026-10-01T00:00:00Z,2025-12-30T03:36:05Z,,600,,,"IV-02544","17cd8d1a-d1be-4147-852f-350d277267cf","https://colivingmanagement.bukku.my/l/deUdqqmHMK","2cf0712d-2d16-4843-b80e-a2b438b20421","007309b7-1086-430f-bc4b-bcb7c005224a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10367,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"June 2027 - Rental Income","2bd12606-e435-4679-a34f-8f928229309c","24dff256-86c4-4fbf-8ad1-9027dd044b38",2027-06-01T00:00:00Z,2025-09-14T15:20:28Z,,2400,,,"IV-01079","1843eb90-a04a-4df4-8d52-105d11870559","https://colivingmanagement.bukku.my/l/cnkBP93cNn","f18c6f5a-eccf-4af8-9334-721d98013a6d","b3d7164c-e69e-4992-8b83-cc6df81b610f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6890,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Jalan Kuning Jalan Kuning Standard Room 2 - Deposit","72d40b42-a54b-4345-88da-052321f190d8","e01ba51a-5770-44ab-81c2-89457cc23d33",2026-01-02T16:00:00Z,2025-12-14T02:24:48Z,true,600,2025-12-16T06:24:52Z,"https://colivingmanagement.bukku.my/l/a545BiJonx","IV-02406","1885b5f9-243a-4772-83eb-05525ec57df8","https://colivingmanagement.bukku.my/l/bQQL9BXu5P","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","fde92605-6d62-49ca-b791-57963ba2410d","d3f72d51-c791-4ef0-aeec-3ed1134e5c86",52,2,"RC-mj875f2w",10152,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Aliff Residences B-13-07 Small Room - Rental Income","2a3caf83-9a43-4be8-b1d3-3c1d2e157107","145d627f-4bee-40e1-8a73-81d8f9f5b5e8",2025-12-01T00:00:00Z,2025-09-22T09:16:04Z,true,350,2025-11-20T09:28:26Z,"https://colivingmanagement.bukku.my/l/cbBF1Fe-LQ","IV-01235","18e7f182-0091-495a-9666-a436c9db6894","https://colivingmanagement.bukku.my/l/c4UqofjIjV","31e9f13e-8494-4000-bee6-85306326a98a","c4f83a01-4d1c-4dba-9762-82beecd6faad","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mi787439",7140,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May - Meridin Bayvue B1-20-03a Master Room - Rental Income","e5692849-9caa-4533-aaa1-098b6d165db1","d7f17468-3f8a-4027-8827-f64d24f78d8f",2026-05-01T04:00:00Z,2025-12-22T00:52:55Z,,1100,,,"IV-02465","190d5fb2-ee39-4c47-83cd-08a866d97e39","https://colivingmanagement.bukku.my/l/aQU-XpHQuh","3faf9896-9e64-4092-93ec-603e692bae24","63f58645-8bf9-4e63-ad8c-01cb04f0b10c","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10240,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","07bc2d51-a270-4c5f-ab8c-752127566102","f5bf2926-c636-4850-a048-4ecf562364a5",2025-12-01T00:00:00Z,2025-09-14T15:20:31Z,true,750,2025-11-30T12:58:36Z,"https://colivingmanagement.bukku.my/l/bW2t_08wmH","IV-00947","19106ec4-a167-4584-b265-8576f81db79b","https://colivingmanagement.bukku.my/l/aWqPyJNGvH","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","86b34592-1480-465e-9d41-02e60d5d5cc9","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-milq59sh",6758,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"June 2026 - Rental Income","2f4cab78-a2d6-4450-bfbe-34498457861b","7d9bce87-7336-456c-b6ba-1819303bfb35",2026-06-01T04:00:00Z,2025-12-28T13:59:36Z,,1500,,,"IV-01045","193ac106-6ded-4deb-b4ff-e92f3116559a","https://colivingmanagement.bukku.my/l/bJQ7W1UoFI","ab2f9b6a-402a-4593-a939-f306dc976067","be871d4a-6d99-4454-930b-986016d9565e","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6856,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2026 - Rental Income","2bd12606-e435-4679-a34f-8f928229309c","24dff256-86c4-4fbf-8ad1-9027dd044b38",2026-12-01T00:00:00Z,2025-09-14T15:20:28Z,,2400,,,"IV-01067","199a0876-fd54-45a4-a654-85ceef8a9f2f","https://colivingmanagement.bukku.my/l/cdJD3SOYD-","f18c6f5a-eccf-4af8-9334-721d98013a6d","b3d7164c-e69e-4992-8b83-cc6df81b610f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6878,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","eddfc352-8393-4744-ab27-f6de7b5419dd","c4a2aaa8-5d71-47e2-b3d9-452a3c56bb9c",2025-10-01T00:00:00Z,2025-09-14T15:20:13Z,true,600,,"https://colivingmanagement.bukku.my/l/c9w4iGSVKd","IV-00828","19bbf283-9167-430f-b148-79fd8f2d3579","https://colivingmanagement.bukku.my/l/bd5ZhtEpB5","3faf9896-9e64-4092-93ec-603e692bae24","584438bc-5bd8-4d23-b814-0d6a89784f9f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"BUDDIkZeppN1sdJW1",6639,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","110f78b6-e7ca-48e0-9c21-258bbf7722a2","72032423-01cb-41b2-91e5-75d44fb90541",2025-10-01T00:00:00Z,2025-09-14T15:19:49Z,true,600,,"https://colivingmanagement.bukku.my/l/c7Ip8xYG1J","IV-00753","19bf4dbc-b581-40bb-a633-f18b2cad32e8","https://colivingmanagement.bukku.my/l/dpoFlZSeyY","beaf7c8c-e161-4e8f-b30e-376c0d94be25","1f909c91-f820-49a3-8cda-97a942b07ad6","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg6bvzhk",6564,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Meridin Bayvue B1-10-05 Balcony Room - Rental Income","141497d1-4146-4c9b-a718-4407783f20de","72032423-01cb-41b2-91e5-75d44fb90541",2026-01-01T00:00:00Z,2025-12-11T16:29:49Z,true,700,2026-01-02T05:50:23Z,"https://colivingmanagement.bukku.my/l/clVS2dchb4","IV-02390","19f7821c-107f-4bb9-bb86-0243e25d05d0","https://colivingmanagement.bukku.my/l/b-1F55Nkca","beaf7c8c-e161-4e8f-b30e-376c0d94be25","2362d600-987b-4549-92eb-b3d1580ee8af","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjwgepi5",10130,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
